image,cls_idx,robo_label,syllable,english,confidence,x_center,y_center,width,height
pbuh_medgha_aw_t4_06709f16_jpg.rf.5CCNot2UCtZyHPvyOIhV.jpg,3337,5613,pbuh_medgha_aw_t4,no translation yet,0.9777,0.5002,0.4993,0.9980,0.9981
pbuh_medgha_ay_t2_856fa424_jpg.rf.rHXRQsEDSHUCUtHXWXo8.jpg,3328,5605,pbuh_medgha_ay_t2,no translation yet,0.9596,0.5001,0.5002,0.9981,0.9996
pbuh_medgha_ay_t4_a8f1c5c5_jpg.rf.Cnaxt2iaWMvMjvOYBrM5.jpg,3330,5607,pbuh_medgha_ay_t4,no translation yet,0.9551,0.5003,0.4992,0.9987,0.9979
pbuh_medgha_ay_t6_f3c516d3_jpg.rf.2pz5mMnadjf1NjyuqJYF.jpg,3332,5609,pbuh_medgha_ay_t6,no translation yet,0.9531,0.4999,0.5002,0.9982,0.9996
pbuh_medgha_ee_t4_5481afd1_jpg.rf.hVKprOG3VWWVi6yx7Jr3.jpg,3316,5595,pbuh_medgha_ee_t4,no translation yet,0.9479,0.5003,0.4992,0.9983,0.9982
pbuh_medgha_ee_t5_d6700fd6_jpg.rf.3dRffE8LdjagXsaNoar7.jpg,3317,5596,pbuh_medgha_ee_t5,no translation yet,0.6277,0.5239,0.5313,0.3802,0.5507
pbuh_medgha_ee_t6_d293ede6_jpg.rf.arbAMNBK3DVnDIUIGmc0.jpg,3318,5597,pbuh_medgha_ee_t6,no translation yet,0.9883,0.4999,0.5002,0.9985,0.9996
pbuh_medgha_eh_t6_2b6397b4_jpg.rf.WrexnMkd48nkmj0mKquQ.jpg,3352,5627,pbuh_medgha_eh_t6,no translation yet,0.9211,0.4997,0.5000,0.9984,0.9985
pbuh_medgha_eh_t6_eebce211_jpg.rf.3bGfhsbqfCL5JmwLTxgA.jpg,3352,5627,pbuh_medgha_eh_t6,no translation yet,0.9170,0.4998,0.5003,0.9988,0.9974
pbuh_medgha_er_t3_d3b05967_jpg.rf.4ZMkMFubqK3J2G62uAwO.jpg,3323,5600,pbuh_medgha_er_t3,no translation yet,0.9424,0.5003,0.5002,0.9985,0.9995
pbuh_medgha_er_t4_e8b21eda_jpg.rf.pvpCVPsowQ5baZUjymqq.jpg,3324,5601,pbuh_medgha_er_t4,no translation yet,0.9603,0.4997,0.4997,0.9985,0.9985
pbuh_medgha_er_t6_f236d709_jpg.rf.qfroraKXBy4nN6JFxxzU.jpg,3326,5603,pbuh_medgha_er_t6,no translation yet,0.8897,0.5002,0.4996,0.9983,0.9983
pbuh_medgha_oo_t3_8646ae94_jpg.rf.1kcLB0uGqEJ9fRqxymwV.jpg,3356,5630,pbuh_medgha_oo_t3,no translation yet,0.8895,0.5003,0.4999,0.9985,0.9990
pbuh_medgha_oo_t3_f140f330_jpg.rf.c2ySmKNOMDGfdGO9XFyy.jpg,3356,5630,pbuh_medgha_oo_t3,no translation yet,0.6139,0.5011,0.6117,0.3860,0.3891
pbuh_medgha_oo_t6_4dc1af75_jpg.rf.kgP93JfFCTYoYTt6dck1.jpg,3359,5633,pbuh_medgha_oo_t6,no translation yet,0.5167,0.4957,0.5315,0.3924,0.5514
pbuh_medgha_u_t1_098aa0b6_jpg.rf.dZYSIIhTIaCKIOyChXuT.jpg,3360,5634,pbuh_medgha_u_t1,no translation yet,0.8795,0.5000,0.5001,0.9979,0.9998
pbuh_medgha_u_t5_2132594b_jpg.rf.wkA8pOXsddqfJ9C6w6eF.jpg,3364,5638,pbuh_medgha_u_t5,no translation yet,0.8008,0.4998,0.5001,0.9976,0.9992
pbuh_medla_a_t4_79eeb490_jpg.rf.FAWrJgb2IFD3FSOrXybu.jpg,3104,5403,pbuh_medla_a_t4,no translation yet,0.8706,0.5002,0.5000,0.9985,0.9997
pbuh_medla_ah_t2_fbe1ac72_jpg.rf.aN4KrwvpUXqp2VRnWYkC.jpg,3108,5407,pbuh_medla_ah_t2,no translation yet,0.8851,0.5030,0.5348,0.4770,0.5581
pbuh_medla_ah_t3_f8ac5244_jpg.rf.SjSLNViOU023dnGhOdFi.jpg,3109,5408,pbuh_medla_ah_t3,no translation yet,0.9099,0.5000,0.5003,0.9984,0.9992
pbuh_medla_aw_t1_24af7630_jpg.rf.0O8WRtKDDv0vRZRzF8Et.jpg,3134,5430,pbuh_medla_aw_t1,no translation yet,0.9742,0.5003,0.5000,0.9981,0.9999
pbuh_medla_aw_t1_cfcbb106_jpg.rf.Tcug4gsaiaooUbHJ6b3L.jpg,3134,5430,pbuh_medla_aw_t1,no translation yet,0.8807,0.4984,0.5348,0.2917,0.5583
pbuh_medla_aw_t3_d7cade64_jpg.rf.7zKZVjbcG5BG58Ny77St.jpg,3136,5432,pbuh_medla_aw_t3,no translation yet,0.9729,0.5001,0.5000,0.9978,0.9997
pbuh_medla_ay_t3_2734c4b0_jpg.rf.Bl5sT3JWRTNaKb839TOS.jpg,3129,5426,pbuh_medla_ay_t3,no translation yet,0.9534,0.5001,0.4999,0.9984,0.9988
pbuh_medla_eh_t3_54032651_jpg.rf.e44LDfu3EEdKwBc5hFjA.jpg,3149,5444,pbuh_medla_eh_t3,no translation yet,0.9891,0.5002,0.5000,0.9985,0.9993
pbuh_medla_eh_t4_de2e0d86_jpg.rf.u2yr6AcoXcVWaJM0hkKr.jpg,3150,5445,pbuh_medla_eh_t4,no translation yet,0.9237,0.5002,0.4996,0.9982,0.9983
pbuh_medla_eh_t5_aa90d304_jpg.rf.HVZAITOEFzby0CWyLiDt.jpg,3151,5446,pbuh_medla_eh_t5,no translation yet,0.7380,0.5233,0.5344,0.4435,0.5581
pbuh_medla_er_t5_70197312_jpg.rf.MfbA0RgXAFZdtdA5KD7y.jpg,3125,5422,pbuh_medla_er_t5,no translation yet,0.8909,0.5001,0.5002,0.9984,0.9984
pbuh_medla_er_t6_bc878f5b_jpg.rf.Ajsg0O5TZXUzegwgKc0f.jpg,3126,5423,pbuh_medla_er_t6,no translation yet,0.9865,0.4997,0.5002,0.9982,0.9997
pbuh_medla_oo_t1_d3a144b1_jpg.rf.AaGwrGEmBNcLwe6NBZ14.jpg,3153,5448,pbuh_medla_oo_t1,no translation yet,0.9803,0.5006,0.4999,0.9986,0.9995
pbuh_medla_oo_t3_a8be6b90_jpg.rf.OVHT2iGrgqfrBlI9qtVY.jpg,3156,5450,pbuh_medla_oo_t3,no translation yet,0.9858,0.5001,0.5002,0.9989,0.9991
pbuh_medla_oo_t6_92a3583f_jpg.rf.qQEsR8XefZxnQiCqaccr.jpg,3159,5453,pbuh_medla_oo_t6,no translation yet,0.8561,0.4997,0.4998,0.9979,0.9995
pbuh_medla_u_t2_f6c7bc12_jpg.rf.G2Z7s7nX5PYe7Po4670M.jpg,3161,5455,pbuh_medla_u_t2,no translation yet,0.9868,0.5000,0.5001,0.9982,0.9992
pbuh_medla_u_t5_0f721a9d_jpg.rf.74qxyEXxfygZj8WL1HnF.jpg,3164,5458,pbuh_medla_u_t5,no translation yet,0.9758,0.5001,0.4998,0.9985,0.9990
pbuh_medra_a_t1_7bcfed1c_jpg.rf.DbZRPHic2x1EkkpBifqz.jpg,3167,5460,pbuh_medra_a_t1,no translation yet,0.8703,0.5021,0.5219,0.3016,0.5716
pbuh_medra_a_t2_97a6ef2e_jpg.rf.kCqfizu5XxLCFDNscPmq.jpg,3168,5461,pbuh_medra_a_t2,no translation yet,0.9733,0.5003,0.5001,0.9982,0.9998
pbuh_medra_a_t4_0f8f0533_jpg.rf.qsQfMAKAy4Is2f9StvXJ.jpg,3170,5463,pbuh_medra_a_t4,no translation yet,0.7342,0.5000,0.4996,0.9985,0.9971
pbuh_medra_ah_t1_589e2d91_jpg.rf.r1wWYrbxKJrXLc4U3i2E.jpg,3173,5466,pbuh_medra_ah_t1,no translation yet,0.9870,0.5005,0.4995,0.9989,0.9990
pbuh_medra_ah_t6_ca875c2f_jpg.rf.veGSL5ZBgMwY4jj5xOv1.jpg,3179,5471,pbuh_medra_ah_t6,no translation yet,0.9421,0.5003,0.4999,0.9983,0.9992
pbuh_medra_aw_t2_26094cfb_jpg.rf.a8Ja4w8o9ZVzUDpe3zLl.jpg,3201,5491,pbuh_medra_aw_t2,no translation yet,0.9446,0.5002,0.4998,0.9988,0.9975
pbuh_medra_aw_t4_be616172_jpg.rf.Rr31SfwjDdFadsBLWc30.jpg,3203,5493,pbuh_medra_aw_t4,no translation yet,0.4037,0.5027,0.5214,0.5080,0.5693
pbuh_medra_aw_t5_aada59bc_jpg.rf.S1Ux0WxPt11mdYuHdDmH.jpg,3204,5494,pbuh_medra_aw_t5,no translation yet,0.9473,0.5004,0.5001,0.9989,0.9986
pbuh_medra_aw_t6_d07f62e6_jpg.rf.ZsHKaht2JT3xeIaXHvSz.jpg,3205,5495,pbuh_medra_aw_t6,no translation yet,0.9006,0.4999,0.4998,0.9992,0.9974
pbuh_medra_ay_t1_58edffd5_jpg.rf.9kWOT1gmjWv8KBoYd5Yc.jpg,3193,5484,pbuh_medra_ay_t1,no translation yet,0.9760,0.5002,0.4995,0.9983,0.9976
pbuh_medra_ay_t1_93cc4ddc_jpg.rf.0W1M4dPfolr7iLxS5San.jpg,3193,5484,pbuh_medra_ay_t1,no translation yet,0.9711,0.5004,0.4994,0.9985,0.9978
pbuh_medra_ee_t3_8e64d8c4_jpg.rf.4PfOLwUca0Gs7IVZB0Dm.jpg,3182,5474,pbuh_medra_ee_t3,no translation yet,0.9685,0.5005,0.5000,0.9989,0.9999
pbuh_medra_ee_t4_1d105f31_jpg.rf.GbQc9JYrAIFoBMzg6vrX.jpg,3183,5475,pbuh_medra_ee_t4,no translation yet,0.9367,0.5003,0.4997,0.9983,0.9988
pbuh_medra_ee_t6_f2c9ff94_jpg.rf.G0Tn20IFjyHvIRdEI6S8.jpg,3185,5477,pbuh_medra_ee_t6,no translation yet,0.9505,0.5001,0.4999,0.9994,0.9983
pbuh_medra_eh_t1_5574304b_jpg.rf.q6gnUk4CawJb7p4XSoLU.jpg,3214,5502,pbuh_medra_eh_t1,no translation yet,0.9898,0.5002,0.4994,0.9988,0.9979
pbuh_medra_eh_t5_85858a5c_jpg.rf.beCLzWvvl8dzWBJSZ8SG.jpg,3218,5506,pbuh_medra_eh_t5,no translation yet,0.5231,0.5251,0.5223,0.4500,0.5692
pbuh_medra_er_t5_9968c4a6_jpg.rf.tkL5cpSb1QtUizt4NYA1.jpg,3191,5482,pbuh_medra_er_t5,no translation yet,0.7303,0.5255,0.5214,0.5508,0.5707
pbuh_medra_oh_t1_0598fb05_jpg.rf.lqNoqOuH62vexIFTOkgv.jpg,3206,5496,pbuh_medra_oh_t1,no translation yet,0.8959,0.5005,0.4991,0.9982,0.9982
pbuh_medra_oh_t1_f60ee604_jpg.rf.Xix9DdBaZ8bXZtJdhPIp.jpg,3206,5496,pbuh_medra_oh_t1,no translation yet,0.5330,0.5020,0.5219,0.3020,0.5708
pbuh_medra_oh_t3_c72bfa8d_jpg.rf.uNznZVkJ8Te3MgoE1V6A.jpg,3208,5498,pbuh_medra_oh_t3,no translation yet,0.9712,0.5004,0.4995,0.9986,0.9983
pbuh_medra_oo_t1_6ee55be8_jpg.rf.a5lfFr6qMz6Z7rDKpfmf.jpg,3220,5508,pbuh_medra_oo_t1,no translation yet,0.9762,0.5005,0.4994,0.9989,0.9987
pbuh_medra_oo_t3_a40acf1c_jpg.rf.OrNL9Y4d4SiJVZ79nF12.jpg,3223,5510,pbuh_medra_oo_t3,no translation yet,0.9587,0.5000,0.5005,0.9988,0.9989
pbuh_medra_oo_t4_3bb38ee6_jpg.rf.pWY6JgQkvwR80dZtp4qU.jpg,3224,5511,pbuh_medra_oo_t4,no translation yet,0.8958,0.4996,0.5001,0.9985,0.9990
pbuh_medra_oo_t4_af192120_jpg.rf.fKoz9DdwGQUpkVXFabtt.jpg,3224,5511,pbuh_medra_oo_t4,no translation yet,0.5701,0.5030,0.5217,0.6370,0.5704
pbuh_medra_u_t1_3468eee1_jpg.rf.uFjMIOxgUbCgOaH0gBRl.jpg,3227,5514,pbuh_medra_u_t1,no translation yet,0.9912,0.5007,0.5000,0.9981,0.9985
pbuh_medra_u_t3_e737555d_jpg.rf.32z5S1EkAk6PUmpF6NdL.jpg,3229,5516,pbuh_medra_u_t3,no translation yet,0.9646,0.5003,0.5002,0.9992,0.9991
pbuh_medra_u_t4_61828442_jpg.rf.vh68tHiD378jdLoiTIoh.jpg,3230,5517,pbuh_medra_u_t4,no translation yet,0.9737,0.4998,0.5000,0.9988,0.9980
pbuh_medra_u_t5_3d0001e7_jpg.rf.ysQJMQqWkuMSUnMvWaP5.jpg,3231,5518,pbuh_medra_u_t5,no translation yet,0.9114,0.5255,0.5211,0.5218,0.5706
pbuh_medra_u_t5_d53122ee_jpg.rf.jBRPR2IKGprSfrExaOvo.jpg,3231,5518,pbuh_medra_u_t5,no translation yet,0.9818,0.5001,0.4998,0.9984,0.9991
pbuh_medwa_a_t2_e2989e7b_jpg.rf.S11cMujH7hoISqtTTb7K.jpg,3235,5521,pbuh_medwa_a_t2,no translation yet,0.9158,0.5000,0.5000,0.9991,1.0000
pbuh_medwa_er_t6_e9af6c9c_jpg.rf.0qtJDzGufOnqX1B8Udyt.jpg,4785,7643,wuh_medwa_er_t6,no translation yet,0.4496,0.5007,0.5325,0.4865,0.5549
pbuh_u_t2_c0e9f64b_jpg.rf.okARQEr5eURbhaSlMBut.jpg,3301,5581,pbuh_medgha_a_t2,no translation yet,0.9031,0.4998,0.5001,0.9983,0.9999
pbuh_u_t3_ee0ec53d_jpg.rf.ET18wIerwvc2SIEBlSVH.jpg,3302,5582,pbuh_medgha_a_t3,no translation yet,0.9074,0.5002,0.4998,0.9982,0.9988
ruh_eh_t3_b4d3df5d_jpg.rf.8Fb4xBtB7xNCpC1kH0bZ.jpg,4500,7124,ruh_medgha_eh_t3,no translation yet,0.5448,0.5002,0.4998,0.9978,0.9984
ruh_medgha_er_t5_6bea4ff5_jpg.rf.wFdwF6UpagqAz2eWiRlX.jpg,91,1102,ruh_er_t5,no translation yet,0.4602,0.5002,0.5001,0.9978,0.9998
suhchuh_medla_u_t5_3d3fea65_jpg.rf.a0jEnMKiXvLuklu7h1sh.jpg,1611,3058,suhchuh_medla_u_t5,no translation yet,0.9348,0.5002,0.4998,0.9991,0.9995
suhchuh_medla_u_t6_793e69f1_jpg.rf.Hs9C2qRB6ILcYfjjEKXx.jpg,1612,3059,suhchuh_medla_u_t6,no translation yet,0.7232,0.5000,0.4998,0.9985,0.9981
suhchuh_medra_a_t4_5bf5b9d6_jpg.rf.iG3vRxdFvIEAqYEtsViF.jpg,1616,3063,suhchuh_medra_a_t4,no translation yet,0.7979,0.5001,0.4999,0.9993,0.9996
suhchuh_medra_a_t6_24cdddf3_jpg.rf.8ZdpQecMrTiVBNO1AsVA.jpg,1618,3065,suhchuh_medra_a_t6,no translation yet,0.8544,0.4998,0.4998,0.9985,0.9989
suhchuh_medra_ah_t3_54015124_jpg.rf.4qHjbJrIyOh6x7pmko5G.jpg,1621,3068,suhchuh_medra_ah_t3,no translation yet,0.7476,0.5079,0.5217,0.5219,0.5691
suhchuh_medra_aw_t5_9e83628f_jpg.rf.xB2RKjfb3j0AAp67UYuP.jpg,1647,3094,suhchuh_medra_aw_t5,no translation yet,0.9361,0.5001,0.5000,0.9986,0.9999
suhchuh_medra_ay_t1_1fb08d8c_jpg.rf.kMrS3JgGyqzRXLqux40j.jpg,1637,3084,suhchuh_medra_ay_t1,no translation yet,0.9212,0.4999,0.4995,0.9979,0.9981
suhchuh_medra_ee_t1_d13c8cbe_jpg.rf.6RwyWLDTCOztuZhB1QVq.jpg,1625,3072,suhchuh_medra_ee_t1,no translation yet,0.4657,0.5020,0.5215,0.3016,0.5701
suhchuh_medra_ee_t2_75636595_jpg.rf.rFNS2J4kdRIfXaYE3svO.jpg,1626,3073,suhchuh_medra_ee_t2,no translation yet,0.5415,0.5051,0.5215,0.4074,0.5711
suhchuh_medra_ee_t3_3f985d76_jpg.rf.rOrnCBcQD3GbQ3HQvHz6.jpg,1627,3074,suhchuh_medra_ee_t3,no translation yet,0.9345,0.5002,0.5002,0.9991,0.9997
suhchuh_medra_eh_t3_92ee4b54_jpg.rf.VXK9iV8gQ4lJXh9Cg33i.jpg,1658,3104,suhchuh_medra_eh_t3,no translation yet,0.9584,0.5000,0.4995,0.9988,0.9986
suhchuh_medra_eh_t4_31200673_jpg.rf.UNL9GEzguZfbeGf5PYjj.jpg,1659,3105,suhchuh_medra_eh_t4,no translation yet,0.7937,0.4998,0.4999,0.9985,0.9990
suhchuh_medra_er_t1_de6fb8dd_jpg.rf.SST3DfsZ8mqsWXrdGkBk.jpg,1631,3078,suhchuh_medra_er_t1,no translation yet,0.9693,0.5001,0.4997,0.9985,0.9984
suhchuh_medra_er_t5_9c964a6b_jpg.rf.jqhYWxhlTc1FDrzyHBMY.jpg,1635,3082,suhchuh_medra_er_t5,no translation yet,0.7041,0.5254,0.5211,0.5509,0.5712
suhchuh_medra_oh_t1_14adc2d3_jpg.rf.uB5zJ0p6bDJUZBC0hQhD.jpg,1649,3096,suhchuh_medra_oh_t1,no translation yet,0.4249,0.5018,0.5222,0.3018,0.5690
suhchuh_medra_oh_t1_4cfd5c2b_jpg.rf.5IcV5v1TKJ1khLNxvfzJ.jpg,1649,3096,suhchuh_medra_oh_t1,no translation yet,0.8485,0.4999,0.4996,0.9984,0.9985
suhchuh_medra_oo_t3_1f36023a_jpg.rf.zJ0yeHe9sNIxg7V0AV48.jpg,1664,3110,suhchuh_medra_oo_t3,no translation yet,0.9779,0.5001,0.5000,0.9985,0.9995
suhchuh_medra_u_t1_c34eab76_jpg.rf.9LMsK1SdHg52dqU0p19w.jpg,1668,3114,suhchuh_medra_u_t1,no translation yet,0.9160,0.4996,0.5000,0.9977,1.0000
suhchuh_medra_u_t4_1d2c20a9_jpg.rf.PjIzKrw8c0OhUrUjqBqq.jpg,1671,3117,suhchuh_medra_u_t4,no translation yet,0.8876,0.5000,0.5000,0.9987,0.9987
suhchuh_medwa_a_t2_dfccd3fc_jpg.rf.cBlti4dN2TH4rSzIL4zY.jpg,1675,3121,suhchuh_medwa_a_t2,no translation yet,0.8338,0.5002,0.4997,0.9988,0.9993
suhchuh_medwa_a_t3_c89bd552_jpg.rf.tXvgMZnMMIWRyrHOenuv.jpg,1676,3122,suhchuh_medwa_a_t3,no translation yet,0.8605,0.5000,0.5000,0.9978,0.9995
suhchuh_medwa_a_t4_8b881153_jpg.rf.yAcBQGa52rZoEAffWVl2.jpg,1677,3123,suhchuh_medwa_a_t4,no translation yet,0.8500,0.4998,0.4996,0.9979,0.9979
suhchuh_medwa_a_t4_b47cd919_jpg.rf.n9LqOPcxo18pIYqYL1Br.jpg,1677,3123,suhchuh_medwa_a_t4,no translation yet,0.8346,0.4998,0.4993,0.9981,0.9970
suhchuh_medwa_ah_t1_6287fe23_jpg.rf.eVIz3gXPPTEP7rmNWeQC.jpg,1680,3126,suhchuh_medwa_ah_t1,no translation yet,0.9137,0.5001,0.4994,0.9988,0.9982
suhchuh_medwa_ah_t4_f4fec73d_jpg.rf.d6RZ7hU38b0UysXL5JQi.jpg,1683,3129,suhchuh_medwa_ah_t4,no translation yet,0.8591,0.4999,0.4998,0.9984,0.9997
suhchuh_medwa_aw_t1_46f78fe5_jpg.rf.ImjLDJfZAD5iYzzrRXVS.jpg,1704,3150,suhchuh_medwa_aw_t1,no translation yet,0.9532,0.4999,0.4991,0.9979,0.9980
suhchuh_medwa_aw_t2_7c489cad_jpg.rf.2IBvINDMUaMe9st6jmaO.jpg,1705,3151,suhchuh_medwa_aw_t2,no translation yet,0.9572,0.5005,0.4999,0.9980,0.9997
suhchuh_medwa_ay_t3_55753014_jpg.rf.Uj1qTneCJCaHagY9AxWu.jpg,1700,3146,suhchuh_medwa_ay_t3,no translation yet,0.9590,0.5000,0.5001,0.9983,0.9998
suhchuh_medwa_ee_t1_0941743f_jpg.rf.1rx9KYCVfYjMMUFGft9n.jpg,1686,3132,suhchuh_medwa_ee_t1,no translation yet,0.8396,0.4998,0.5002,0.9982,0.9997
suhchuh_medwa_eh_t2_9eb90ce6_jpg.rf.0dpep1eD2fdFzmFT79EH.jpg,1717,3163,suhchuh_medwa_eh_t2,no translation yet,0.7204,0.5024,0.5465,0.3401,0.5283
suhchuh_medwa_er_t3_5a070798_jpg.rf.QoBgu2t0bhN8NCrTPWQI.jpg,1694,3140,suhchuh_medwa_er_t3,no translation yet,0.9022,0.4999,0.4995,0.9982,0.9981
suhchuh_medwa_oh_t1_4f9a4988_jpg.rf.3jQx5pWDvmlyxIEoBKa8.jpg,1710,3156,suhchuh_medwa_oh_t1,no translation yet,0.9019,0.5000,0.4991,0.9977,0.9979
suhchuh_medwa_oh_t2_96d0812d_jpg.rf.qN4q3ghicJROeaOdcgHo.jpg,1711,3157,suhchuh_medwa_oh_t2,no translation yet,0.4160,0.5029,0.5324,0.3402,0.5542
suhchuh_medwa_u_t1_a0428a86_jpg.rf.M26js5mdzokptIUA73Je.jpg,1728,3174,suhchuh_medwa_u_t1,no translation yet,0.5183,0.5164,0.6131,0.3378,0.3913
suhchuh_medwa_u_t2_6cfc419b_jpg.rf.xBbwwwyVrTALYwV43r9k.jpg,1729,3175,suhchuh_medwa_u_t2,no translation yet,0.9416,0.5000,0.4999,0.9979,0.9993
suhchuh_medwa_u_t6_0000559e_jpg.rf.3M5bDv1umS62ThpfpMj1.jpg,1733,3179,suhchuh_medwa_u_t6,no translation yet,0.9662,0.5002,0.4993,0.9982,0.9984
suhchuh_medya_a_t1_f6478488_jpg.rf.1HiKiHFggL2TcWmOaVpw.jpg,1735,3240,suhchuh_medya_a_t1,no translation yet,0.9390,0.4996,0.5000,0.9988,1.0000
suhchuh_medya_a_t2_576f164a_jpg.rf.G2TNWLQzlOg3tdNrXgqL.jpg,1736,3241,suhchuh_medya_a_t2,no translation yet,0.5508,0.5004,0.5003,0.9980,0.9993
suhchuh_medya_a_t2_e6157306_jpg.rf.1lPCrmOfgGlqfDfdEJga.jpg,1736,3241,suhchuh_medya_a_t2,no translation yet,0.5141,0.5000,0.5000,0.9976,0.9999
suhchuh_medya_a_t4_06153715_jpg.rf.xh3fHpig4HpAHsbUQ1IT.jpg,1738,3243,suhchuh_medya_a_t4,no translation yet,0.8094,0.5003,0.4992,0.9982,0.9975
suhchuh_medya_a_t5_5f2dc032_jpg.rf.602DlO6I6xfdDTrV5hLC.jpg,1739,3244,suhchuh_medya_a_t5,no translation yet,0.9658,0.5000,0.4996,0.9988,0.9992
suhchuh_medya_ah_t3_6fe2f1a0_jpg.rf.fNi8DP5jdXHJuW8MlRWu.jpg,1743,3248,suhchuh_medya_ah_t3,no translation yet,0.9465,0.5000,0.4997,0.9988,0.9992
suhchuh_medya_aw_t2_6045e1df_jpg.rf.o4xEWEh5rmYzjUNJzpD1.jpg,1766,3271,suhchuh_medya_aw_t2,no translation yet,0.9701,0.5004,0.5001,0.9981,0.9999
suhchuh_medya_aw_t3_484b4d6d_jpg.rf.7hcf3SLZzf7IQNdTKKMx.jpg,1767,3272,suhchuh_medya_aw_t3,no translation yet,0.8809,0.5003,0.5000,0.9979,1.0000
suhchuh_medya_ay_t3_1a9d44c3_jpg.rf.iCuVpQsjdLNGsLUepge3.jpg,1761,3266,suhchuh_medya_ay_t3,no translation yet,0.9687,0.4999,0.4999,0.9979,0.9998
suhchuh_medya_ay_t5_22657760_jpg.rf.tnwtqolvlIuURFAc6A9Q.jpg,1763,3268,suhchuh_medya_ay_t5,no translation yet,0.9697,0.5002,0.5000,0.9989,1.0000
suhchuh_medya_ee_t4_6b883353_jpg.rf.c8vlGVZrIDStITTCZsQ7.jpg,1750,3255,suhchuh_medya_ee_t4,no translation yet,0.9229,0.4991,0.4999,0.9972,0.9990
suhchuh_medya_ee_t6_c4f42416_jpg.rf.WqmhY3FU8t95Sr6111pd.jpg,1752,3257,suhchuh_medya_ee_t6,no translation yet,0.7874,0.5000,0.5310,0.3841,0.5498
suhchuh_medya_eh_t3_2ab9a2b2_jpg.rf.zwthCtYMEdV2deEBZ1NM.jpg,1779,3284,suhchuh_medya_eh_t3,no translation yet,0.9499,0.5002,0.5000,0.9984,1.0000
suhchuh_medya_eh_t4_ef6b4741_jpg.rf.IkoJWxrqppwAZB4sH9QN.jpg,1780,3285,suhchuh_medya_eh_t4,no translation yet,0.8877,0.4997,0.4996,0.9982,0.9984
suhchuh_medya_er_t1_daa4064c_jpg.rf.sJOy8BMMwVCrYth29sNh.jpg,1753,3258,suhchuh_medya_er_t1,no translation yet,0.9299,0.5003,0.4995,0.9987,0.9972
suhchuh_medya_er_t5_e6768218_jpg.rf.nUAbwnlshZQk6fOU6MMO.jpg,1757,3262,suhchuh_medya_er_t5,no translation yet,0.9415,0.5000,0.4999,0.9987,0.9990
suhchuh_medya_oh_t4_b8d9e0a1_jpg.rf.L2ieg0cl3sBfRYPZEJL7.jpg,1774,3279,suhchuh_medya_oh_t4,no translation yet,0.8773,0.4997,0.4995,0.9983,0.9977
suhchuh_medya_oo_t5_b59faddd_jpg.rf.CcatiyQDC5gIqKurUkVn.jpg,1787,3292,suhchuh_medya_oo_t5,no translation yet,0.9132,0.5000,0.4997,0.9987,0.9994
suhchuh_medya_u_t6_a5a1a744_jpg.rf.tQ2oXxcZKwYYFXKAvc1p.jpg,1794,3299,suhchuh_medya_u_t6,no translation yet,0.9097,0.5003,0.4999,0.9987,0.9998
suhchuh_oh_t1_c51f7d9d_jpg.rf.lIO0LGMgkz8tHVojxWK6.jpg,1856,336,suhchuh_oh_t1,no translation yet,0.5908,0.4999,0.4517,0.2327,0.3920
suhchuh_oh_t2_3d8a0cf1_jpg.rf.mNEd4C3t1rA2y9luhMm6.jpg,1867,337,suhchuh_oh_t2,no translation yet,0.9217,0.5003,0.5000,0.9978,0.9997
suhchuh_oh_t2_406d06df_jpg.rf.QWGEuuf1RgquF1CHxah2.jpg,1867,337,suhchuh_oh_t2,no translation yet,0.9311,0.5000,0.4995,0.9975,0.9971
suhchuh_oh_t3_13e2ee9d_jpg.rf.3bIXHYXojLB6oO2KKu6g.jpg,1876,338,suhchuh_oh_t3,no translation yet,0.8890,0.5002,0.4995,0.9976,0.9982
suhchuh_oo_t1_46bc397c_jpg.rf.X3IaflC6BbLPbOUub1NN.jpg,1966,348,suhchuh_oo_t1,no translation yet,0.9057,0.5000,0.5000,0.9984,1.0000
suhchuh_u_t6_00dbfeaf_jpg.rf.PzFL5ZaZUpkXSAYyQxKX.jpg,2070,359,suhchuh_u_t6,no translation yet,0.8569,0.4995,0.4998,0.9979,0.9995
suhchuh_u_t6_476166bd_jpg.rf.E5gLVs8pcIk0eyQQfJz7.jpg,2070,359,suhchuh_u_t6,no translation yet,0.8451,0.4996,0.5000,0.9983,1.0000
thuh_a_t1_55b3666f_jpg.rf.ejNI9j9pitAKKTsc7IA0.jpg,230,1260,thuh_a_t1,no translation yet,0.9408,0.5002,0.4992,0.9981,0.9982
thuh_ah_t3_ec951cbf_jpg.rf.5d1Tf0VxJqKmzAapqSKn.jpg,238,1268,thuh_ah_t3,no translation yet,0.9208,0.5001,0.5001,0.9984,0.9984
thuh_aw_t3_f866f6df_jpg.rf.1urRxfZcWiIcjNyee4GN.jpg,265,1292,thuh_aw_t3,no translation yet,0.7665,0.5002,0.5002,0.9982,0.9986
thuh_aw_t5_c5efdd6c_jpg.rf.djSRawIxkPOARaReKszP.jpg,267,1294,thuh_aw_t5,no translation yet,0.9192,0.5000,0.5001,0.9984,0.9991
thuh_aw_t6_74595231_jpg.rf.0Z7mGN2efIoyxLuWhEEc.jpg,268,1295,thuh_aw_t6,no translation yet,0.9060,0.5002,0.5001,0.9982,0.9998
